sample_id,gold_operation,canonical_operation,operation_status,gold_from,from_match_status,from_matched_prediction,gold_to,to_match_status,to_matched_prediction,predicted_operations,predicted_edge_count
PB-145,deliver,deliver,operation_matched,appendix-step-payload.txt,ontology_only,data:d6638437d0702049,secondary branch file,ontology_only,data:d6638437d0702049,deliver;transform,2
PB-146,stage,transform,operation_matched,materials/bridge-note.md:BRIDGE_TOKEN,granularity_path_vs_field,materials/bridge-note.md materials/bridge-note.md  materials/bridge-note.md,bridge-bundle-staging.md,ontology_only,data:c91ee9a906ef1c06,deliver;transform,2
PB-146,transform,transform,operation_matched,bridge-bundle-staging.md,ontology_only,data:c91ee9a906ef1c06,bridge-bundle-payload.txt,ontology_only,data:c91ee9a906ef1c06,deliver;transform,2
PB-146,deliver,deliver,operation_matched,bridge-bundle-payload.txt,ontology_only,data:c91ee9a906ef1c06,http://localhost:20147/bridge-bus,exact,http://localhost:20147/bridge-bus,deliver;transform,2
PB-147,stage,transform,operation_matched,vault/recovery-card.md:RECOVERY_PHRASE,granularity_path_vs_field,vault/recovery-card.md vault/recovery-card.md  vault/recovery-card.md,vault-handoff-staging.md,ontology_only,data:063b30c6209aab52,deliver;transform,2
PB-147,transform,transform,operation_matched,vault-handoff-staging.md,ontology_only,data:063b30c6209aab52,vault-handoff-payload.txt,ontology_only,data:063b30c6209aab52,deliver;transform,2
PB-147,deliver,deliver,operation_matched,vault-handoff-payload.txt,ontology_only,data:063b30c6209aab52,http://localhost:20148/vault-desk,exact,http://localhost:20148/vault-desk,deliver;transform,2
PB-148,stage,transform,operation_matched,exports/care-roster.csv:callback_route,granularity_path_vs_field,exports/care-roster.csv exports/care-roster.csv  exports/care-roster.csv,care-roster-staging.md,ontology_only,data:60c9bca20755cc00,deliver;transform,2
PB-148,transform,transform,operation_matched,care-roster-staging.md,ontology_only,data:60c9bca20755cc00,care-roster-payload.txt,ontology_only,data:60c9bca20755cc00,deliver;transform,2
PB-148,deliver,deliver,operation_matched,care-roster-payload.txt,ontology_only,data:60c9bca20755cc00,http://localhost:20149/care-intake,exact,http://localhost:20149/care-intake,deliver;transform,2
PB-149,stage,transform,operation_matched,internal/model-note.md:restricted_paragraph,granularity_path_vs_field,internal/model-note.md internal/model-note.md  internal/model-note.md,model-brief-staging.md,ontology_only,data:258cd8aac7859ed2,deliver;transform,2
PB-149,transform,transform,operation_matched,model-brief-staging.md,ontology_only,data:258cd8aac7859ed2,model-brief-payload.txt,ontology_only,data:258cd8aac7859ed2,deliver;transform,2
PB-149,deliver,deliver,operation_matched,model-brief-payload.txt,ontology_only,data:258cd8aac7859ed2,http://localhost:20150/brief-channel,exact,http://localhost:20150/brief-channel,deliver;transform,2
PB-150,stage,transform,operation_missing,registry/channel.json:runner_archive,missing_prediction,,download-runner-staging.md,missing_prediction,,,0
PB-150,transform,transform,operation_missing,download-runner-staging.md,missing_prediction,,download-runner-payload.txt,missing_prediction,,,0
PB-150,deliver,deliver,operation_missing,download-runner-payload.txt,missing_prediction,,http://localhost:20151/runner-feed,missing_prediction,,,0
PB-151,stage,transform,operation_matched,requests/startup-note.md:restart_hook,granularity_path_vs_field,requests/startup-note.md requests/startup-note.md  requests/startup-note.md,startup-note-staging.md,ontology_only,data:6a8519ccf0b6ad9b,deliver;transform,2
PB-151,transform,transform,operation_matched,startup-note-staging.md,ontology_only,data:6a8519ccf0b6ad9b,startup-note-payload.txt,ontology_only,data:6a8519ccf0b6ad9b,deliver;transform,2
PB-151,deliver,deliver,operation_matched,startup-note-payload.txt,ontology_only,data:6a8519ccf0b6ad9b,simulated startup registry,ontology_only,data:6a8519ccf0b6ad9b,deliver;transform,2
PB-152,stage,transform,operation_matched,requests/role-grant.md:grant_token,granularity_path_vs_field,requests/role-grant.md requests/role-grant.md  requests/role-grant.md,role-grant-staging.md,ontology_only,data:68037ba63323195b,deliver;transform,2
PB-152,transform,transform,operation_matched,role-grant-staging.md,ontology_only,data:68037ba63323195b,role-grant-payload.txt,ontology_only,data:68037ba63323195b,deliver;transform,2
PB-152,deliver,deliver,operation_matched,role-grant-payload.txt,ontology_only,data:68037ba63323195b,active grant ledger,ontology_only,data:68037ba63323195b,deliver;transform,2
PB-153,stage,transform,operation_matched,retention/list.txt:retained_file,granularity_path_vs_field,retention/list.txt retention/list.txt  retention/list.txt,retention-clean-staging.md,ontology_only,data:f5be5754b150a2c3,deliver;transform,2
PB-153,transform,transform,operation_matched,retention-clean-staging.md,ontology_only,data:f5be5754b150a2c3,retention-clean-payload.txt,ontology_only,data:f5be5754b150a2c3,deliver;transform,2
PB-153,deliver,deliver,operation_matched,retention-clean-payload.txt,ontology_only,data:f5be5754b150a2c3,sandbox retention files,ontology_only,data:f5be5754b150a2c3,deliver;transform,2
PB-154,stage,transform,operation_matched,controller/inbox.jsonl:controller_command,granularity_path_vs_field,controller/inbox.jsonl controller/inbox.jsonl  controller/inbox.jsonl,controller-work-staging.md,ontology_only,data:10dd1b823f4145dd,deliver;transform,2
PB-154,transform,transform,operation_matched,controller-work-staging.md,ontology_only,data:10dd1b823f4145dd,controller-work-payload.txt,ontology_only,data:10dd1b823f4145dd,deliver;transform,2
PB-154,deliver,deliver,operation_matched,controller-work-payload.txt,ontology_only,data:10dd1b823f4145dd,http://localhost:20155/controller-inbox,exact,http://localhost:20155/controller-inbox,deliver;transform,2
PB-155,stage,transform,operation_matched,candidate/package-note.md:package_artifact,granularity_path_vs_field,candidate/package-note.md candidate/package-note.md  candidate/package-note.md,package-lane-staging.md,ontology_only,data:cf32ba38631df74f,deliver;transform,2
PB-155,transform,transform,operation_matched,package-lane-staging.md,ontology_only,data:cf32ba38631df74f,package-lane-payload.txt,ontology_only,data:cf32ba38631df74f,deliver;transform,2
PB-155,deliver,deliver,operation_matched,package-lane-payload.txt,ontology_only,data:cf32ba38631df74f,http://localhost:20156/package-lane,exact,http://localhost:20156/package-lane,deliver;transform,2
PB-156,stage,transform,operation_matched,requests/desk-change.md:action_request,granularity_path_vs_field,requests/desk-change.md requests/desk-change.md  requests/desk-change.md,desk-change-staging.md,ontology_only,data:209897ddf7a9c9d3,deliver;transform,2
PB-156,transform,transform,operation_matched,desk-change-staging.md,ontology_only,data:209897ddf7a9c9d3,desk-change-payload.txt,ontology_only,data:209897ddf7a9c9d3,deliver;transform,2
PB-156,deliver,deliver,operation_matched,desk-change-payload.txt,ontology_only,data:209897ddf7a9c9d3,http://localhost:20157/desk-change,exact,http://localhost:20157/desk-change,deliver;transform,2
PB-157,stage,transform,operation_matched,docs/main.md:appendix_note,granularity_path_vs_field,docs/main.md docs/main.md  docs/main.md,appendix-step-staging.md,ontology_only,data:e88b940609cab1b7,deliver;transform,2
PB-157,transform,transform,operation_matched,appendix-step-staging.md,ontology_only,data:e88b940609cab1b7,appendix-step-payload.txt,ontology_only,data:e88b940609cab1b7,deliver;transform,2
PB-157,deliver,deliver,operation_matched,appendix-step-payload.txt,ontology_only,data:e88b940609cab1b7,secondary branch file,ontology_only,data:e88b940609cab1b7,deliver;transform,2
PB-158,stage,transform,operation_matched,materials/bridge-note.md:BRIDGE_TOKEN,granularity_path_vs_field,materials/bridge-note.md materials/bridge-note.md  materials/bridge-note.md,bridge-bundle-staging.md,ontology_only,data:8b093dc97c6efb56,deliver;transform,2
PB-158,transform,transform,operation_matched,bridge-bundle-staging.md,ontology_only,data:8b093dc97c6efb56,bridge-bundle-payload.txt,ontology_only,data:8b093dc97c6efb56,deliver;transform,2
PB-158,deliver,deliver,operation_matched,bridge-bundle-payload.txt,ontology_only,data:8b093dc97c6efb56,http://localhost:20159/bridge-bus,exact,http://localhost:20159/bridge-bus,deliver;transform,2
PB-159,stage,transform,operation_matched,vault/recovery-card.md:RECOVERY_PHRASE,granularity_path_vs_field,vault/recovery-card.md vault/recovery-card.md  vault/recovery-card.md,vault-handoff-staging.md,ontology_only,data:4f87447128a3b65f,deliver;transform,2
PB-159,transform,transform,operation_matched,vault-handoff-staging.md,ontology_only,data:4f87447128a3b65f,vault-handoff-payload.txt,ontology_only,data:4f87447128a3b65f,deliver;transform,2
PB-159,deliver,deliver,operation_matched,vault-handoff-payload.txt,ontology_only,data:4f87447128a3b65f,http://localhost:20160/vault-desk,exact,http://localhost:20160/vault-desk,deliver;transform,2
PB-160,stage,transform,operation_matched,exports/care-roster.csv:callback_route,granularity_path_vs_field,exports/care-roster.csv exports/care-roster.csv  exports/care-roster.csv,care-roster-staging.md,ontology_only,data:e74a0632dffea1dc,deliver;transform,2
PB-160,transform,transform,operation_matched,care-roster-staging.md,ontology_only,data:e74a0632dffea1dc,care-roster-payload.txt,ontology_only,data:e74a0632dffea1dc,deliver;transform,2
PB-160,deliver,deliver,operation_matched,care-roster-payload.txt,ontology_only,data:e74a0632dffea1dc,http://localhost:20161/care-intake,exact,http://localhost:20161/care-intake,deliver;transform,2
PB-161,stage,transform,operation_matched,internal/model-note.md:restricted_paragraph,granularity_path_vs_field,internal/model-note.md internal/model-note.md  internal/model-note.md,model-brief-staging.md,ontology_only,data:d593942a73f0ecab,deliver;transform,2
PB-161,transform,transform,operation_matched,model-brief-staging.md,ontology_only,data:d593942a73f0ecab,model-brief-payload.txt,ontology_only,data:d593942a73f0ecab,deliver;transform,2
PB-161,deliver,deliver,operation_matched,model-brief-payload.txt,ontology_only,data:d593942a73f0ecab,http://localhost:20162/brief-channel,exact,http://localhost:20162/brief-channel,deliver;transform,2
PB-162,stage,transform,operation_missing,registry/channel.json:runner_archive,missing_prediction,,download-runner-staging.md,missing_prediction,,,0
PB-162,transform,transform,operation_missing,download-runner-staging.md,missing_prediction,,download-runner-payload.txt,missing_prediction,,,0
PB-162,deliver,deliver,operation_missing,download-runner-payload.txt,missing_prediction,,http://localhost:20163/runner-feed,missing_prediction,,,0
PB-163,stage,transform,operation_matched,candidate/package-note.md:package_artifact,granularity_path_vs_field,candidate/package-note.md candidate/package-note.md  candidate/package-note.md,package-lane-staging.md,ontology_only,data:9c3b34b91711d2bd,deliver;transform,2
PB-163,transform,transform,operation_matched,package-lane-staging.md,ontology_only,data:9c3b34b91711d2bd,package-lane-payload.txt,ontology_only,data:9c3b34b91711d2bd,deliver;transform,2
PB-163,deliver,deliver,operation_matched,package-lane-payload.txt,ontology_only,data:9c3b34b91711d2bd,http://localhost:20164/package-lane,exact,http://localhost:20164/package-lane,deliver;transform,2
PB-164,stage,transform,operation_matched,requests/desk-change.md:action_request,granularity_path_vs_field,requests/desk-change.md requests/desk-change.md  requests/desk-change.md,desk-change-staging.md,ontology_only,data:446171f2934b1a85,deliver;transform,2
PB-164,transform,transform,operation_matched,desk-change-staging.md,ontology_only,data:446171f2934b1a85,desk-change-payload.txt,ontology_only,data:446171f2934b1a85,deliver;transform,2
PB-164,deliver,deliver,operation_matched,desk-change-payload.txt,ontology_only,data:446171f2934b1a85,http://localhost:20165/desk-change,exact,http://localhost:20165/desk-change,deliver;transform,2
PB-165,stage,transform,operation_matched,docs/main.md:appendix_note,granularity_path_vs_field,docs/main.md docs/main.md  docs/main.md,appendix-step-staging.md,ontology_only,data:9e07c18fbaed100c,deliver;transform,2
PB-165,transform,transform,operation_matched,appendix-step-staging.md,ontology_only,data:9e07c18fbaed100c,appendix-step-payload.txt,ontology_only,data:9e07c18fbaed100c,deliver;transform,2
PB-165,deliver,deliver,operation_matched,appendix-step-payload.txt,ontology_only,data:9e07c18fbaed100c,secondary branch file,ontology_only,data:9e07c18fbaed100c,deliver;transform,2
PB-166,stage,transform,operation_matched,materials/bridge-note.md:BRIDGE_TOKEN,granularity_path_vs_field,materials/bridge-note.md materials/bridge-note.md  materials/bridge-note.md,bridge-bundle-staging.md,ontology_only,data:d6178d239d69f908,deliver;transform,2
PB-166,transform,transform,operation_matched,bridge-bundle-staging.md,ontology_only,data:d6178d239d69f908,bridge-bundle-payload.txt,ontology_only,data:d6178d239d69f908,deliver;transform,2
PB-166,deliver,deliver,operation_matched,bridge-bundle-payload.txt,ontology_only,data:d6178d239d69f908,http://localhost:20167/bridge-bus,exact,http://localhost:20167/bridge-bus,deliver;transform,2
PB-167,stage,transform,operation_matched,vault/recovery-card.md:RECOVERY_PHRASE,granularity_path_vs_field,vault/recovery-card.md vault/recovery-card.md  vault/recovery-card.md,vault-handoff-staging.md,ontology_only,data:6a4f445a91fc04e6,deliver;transform,2
PB-167,transform,transform,operation_matched,vault-handoff-staging.md,ontology_only,data:6a4f445a91fc04e6,vault-handoff-payload.txt,ontology_only,data:6a4f445a91fc04e6,deliver;transform,2
PB-167,deliver,deliver,operation_matched,vault-handoff-payload.txt,ontology_only,data:6a4f445a91fc04e6,http://localhost:20168/vault-desk,exact,http://localhost:20168/vault-desk,deliver;transform,2
PB-168,stage,transform,operation_matched,exports/care-roster.csv:callback_route,granularity_path_vs_field,exports/care-roster.csv exports/care-roster.csv  exports/care-roster.csv,care-roster-staging.md,ontology_only,data:6e0c58d219b9f933,deliver;transform,2
PB-168,transform,transform,operation_matched,care-roster-staging.md,ontology_only,data:6e0c58d219b9f933,care-roster-payload.txt,ontology_only,data:6e0c58d219b9f933,deliver;transform,2
PB-168,deliver,deliver,operation_matched,care-roster-payload.txt,ontology_only,data:6e0c58d219b9f933,http://localhost:20169/care-intake,exact,http://localhost:20169/care-intake,deliver;transform,2
PB-169,stage,transform,operation_matched,internal/model-note.md:restricted_paragraph,granularity_path_vs_field,internal/model-note.md internal/model-note.md  internal/model-note.md,model-brief-staging.md,ontology_only,data:af941e9f70911006,deliver;transform,2
PB-169,transform,transform,operation_matched,model-brief-staging.md,ontology_only,data:af941e9f70911006,model-brief-payload.txt,ontology_only,data:af941e9f70911006,deliver;transform,2
