sample_id,gt_source,pred_source,gt_relays,pred_relays,gt_sink,pred_sink,gt_edges,pred_edges,gt_relay_count,closure_correct,primary_structural_failure,secondary_structural_failure,literal_source_match,literal_sink_match,literal_relay_match_count,literal_edge_match_count,exact_literal_chain,canonical_source_match,canonical_sink_match,canonical_relay_match_count,canonical_edge_match_count,exact_canonical_chain,semantic_source_match,semantic_sink_match,semantic_relay_match_count,semantic_edge_match_count,exact_semantic_chain
PB-001,vault/recovery-card.md:RECOVERY_PHRASE,T-b929b086b4c6d11b;source:T-b929b086b4c6d11b;vault/recovery-card.md,vault-handoff-staging.md;vault-handoff-payload.txt,body;data:28bf8654e604340c;data:abb196d8f9ccab4c;http:/localhost:20001/vault-desk;http_body:body;https:/llm-provider.example/v1/chat/completions;llm_context:messages 7 .content;messages 7 .content,http://localhost:20001/vault-desk,http://localhost:20001/vault-desk;https://llm-provider.example/v1/chat/completions,vault/recovery-card.md:RECOVERY_PHRASE--stage-->vault-handoff-staging.md | vault-handoff-staging.md--transform-->vault-handoff-payload.txt | vault-handoff-payload.txt--deliver-->http://localhost:20001/vault-desk,send;transform,2,True,GENERIC_CARRIER_ONLY,vault-handoff-staging.md=>GENERIC_CARRIER_ONLY;vault-handoff-payload.txt=>GENERIC_CARRIER_ONLY;vault/recovery-card.md:RECOVERY_PHRASE--stage-->vault-handoff-staging.md=>MISSING_EDGE;vault-handoff-staging.md--transform-->vault-handoff-payload.txt=>MISSING_EDGE;vault-handoff-payload.txt--deliver-->http://localhost:20001/vault-desk=>MISSING_EDGE,False,True,0,2,False,True,True,0,2,False,True,True,0,0,False
PB-276,materials/bridge-note.md:BRIDGE_TOKEN,T-d3c611ecb2a7fe9e;materials/bridge-note.md;source:T-d3c611ecb2a7fe9e,bridge-bundle-staging.md;bridge-bundle-payload.txt,body;data:6114c46c6cb1dbc0;data:6c67b594d418cc19;http:/localhost:20278/bridge-bus;http_body:body;https:/llm-provider.example/v1/chat/completions;llm_context:messages 7 .content;messages 7 .content,http://localhost:20278/bridge-bus,http://localhost:20278/bridge-bus;https://llm-provider.example/v1/chat/completions,materials/bridge-note.md:BRIDGE_TOKEN--stage-->bridge-bundle-staging.md | bridge-bundle-staging.md--transform-->bridge-bundle-payload.txt | bridge-bundle-payload.txt--deliver-->http://localhost:20278/bridge-bus,send;transform,2,True,GENERIC_CARRIER_ONLY,bridge-bundle-staging.md=>GENERIC_CARRIER_ONLY;bridge-bundle-payload.txt=>GENERIC_CARRIER_ONLY;materials/bridge-note.md:BRIDGE_TOKEN--stage-->bridge-bundle-staging.md=>MISSING_EDGE;bridge-bundle-staging.md--transform-->bridge-bundle-payload.txt=>MISSING_EDGE;bridge-bundle-payload.txt--deliver-->http://localhost:20278/bridge-bus=>MISSING_EDGE,False,True,0,2,False,True,True,0,2,False,True,True,0,0,False
PB-277,vault/recovery-card.md:RECOVERY_PHRASE,T-fd53495f29120061;source:T-fd53495f29120061;vault/recovery-card.md,vault-handoff-staging.md;vault-handoff-payload.txt,body;data:8e504ba1a9507c6f;data:a5829e5fdb404740;http:/localhost:20279/vault-desk;http_body:body;https:/llm-provider.example/v1/chat/completions;llm_context:messages 7 .content;messages 7 .content,http://localhost:20279/vault-desk,http://localhost:20279/vault-desk;https://llm-provider.example/v1/chat/completions,vault/recovery-card.md:RECOVERY_PHRASE--stage-->vault-handoff-staging.md | vault-handoff-staging.md--transform-->vault-handoff-payload.txt | vault-handoff-payload.txt--deliver-->http://localhost:20279/vault-desk,send;transform,2,True,GENERIC_CARRIER_ONLY,vault-handoff-staging.md=>GENERIC_CARRIER_ONLY;vault-handoff-payload.txt=>GENERIC_CARRIER_ONLY;vault/recovery-card.md:RECOVERY_PHRASE--stage-->vault-handoff-staging.md=>MISSING_EDGE;vault-handoff-staging.md--transform-->vault-handoff-payload.txt=>MISSING_EDGE;vault-handoff-payload.txt--deliver-->http://localhost:20279/vault-desk=>MISSING_EDGE,False,True,0,2,False,True,True,0,2,False,True,True,0,0,False
PB-278,exports/care-roster.csv:callback_route,T-dc8ab4f849f7a849;exports/care-roster.csv;source:T-dc8ab4f849f7a849,care-roster-staging.md;care-roster-payload.txt,body;data:0635d024a8c92a5a;data:4b6defb4fd963ccd;http:/localhost:20280/care-intake;http_body:body;https:/llm-provider.example/v1/chat/completions;llm_context:messages 5 .content;messages 5 .content,http://localhost:20280/care-intake,http://localhost:20280/care-intake;https://llm-provider.example/v1/chat/completions,exports/care-roster.csv:callback_route--stage-->care-roster-staging.md | care-roster-staging.md--transform-->care-roster-payload.txt | care-roster-payload.txt--deliver-->http://localhost:20280/care-intake,send;transform,2,True,GENERIC_CARRIER_ONLY,care-roster-staging.md=>GENERIC_CARRIER_ONLY;care-roster-payload.txt=>GENERIC_CARRIER_ONLY;exports/care-roster.csv:callback_route--stage-->care-roster-staging.md=>MISSING_EDGE;care-roster-staging.md--transform-->care-roster-payload.txt=>MISSING_EDGE;care-roster-payload.txt--deliver-->http://localhost:20280/care-intake=>MISSING_EDGE,False,True,0,2,False,True,True,0,2,False,True,True,0,0,False
PB-279,internal/model-note.md:restricted_paragraph,T-685e5d0fb08a9b01;internal/model-note.md;source:T-685e5d0fb08a9b01,model-brief-staging.md;model-brief-payload.txt,body;data:c1470b06614147b4;data:faa38a18744253fe;http:/localhost:20281/brief-channel;http_body:body;https:/llm-provider.example/v1/chat/completions;llm_context:messages 7 .content;messages 7 .content,http://localhost:20281/brief-channel,http://localhost:20281/brief-channel;https://llm-provider.example/v1/chat/completions,internal/model-note.md:restricted_paragraph--stage-->model-brief-staging.md | model-brief-staging.md--transform-->model-brief-payload.txt | model-brief-payload.txt--deliver-->http://localhost:20281/brief-channel,send;transform,2,True,GENERIC_CARRIER_ONLY,model-brief-staging.md=>GENERIC_CARRIER_ONLY;model-brief-payload.txt=>GENERIC_CARRIER_ONLY;internal/model-note.md:restricted_paragraph--stage-->model-brief-staging.md=>MISSING_EDGE;model-brief-staging.md--transform-->model-brief-payload.txt=>MISSING_EDGE;model-brief-payload.txt--deliver-->http://localhost:20281/brief-channel=>MISSING_EDGE,False,True,0,2,False,True,True,0,2,False,True,True,0,0,False
PB-280,registry/channel.json:runner_archive,T-9517d8ccbba8d494;registry/channel.json;source:T-9517d8ccbba8d494,download-runner-staging.md;download-runner-payload.txt,body;data:dd3a5d28d0c5330e;data:e7f977e34c47289a;http:/localhost:20282/runner-feed;http_body:body;https:/llm-provider.example/v1/chat/completions;llm_context:messages 7 .content;messages 7 .content,http://localhost:20282/runner-feed,http://localhost:20282/runner-feed;https://llm-provider.example/v1/chat/completions,registry/channel.json:runner_archive--stage-->download-runner-staging.md | download-runner-staging.md--transform-->download-runner-payload.txt | download-runner-payload.txt--deliver-->http://localhost:20282/runner-feed,send;transform,2,True,GENERIC_CARRIER_ONLY,download-runner-staging.md=>GENERIC_CARRIER_ONLY;download-runner-payload.txt=>GENERIC_CARRIER_ONLY;registry/channel.json:runner_archive--stage-->download-runner-staging.md=>MISSING_EDGE;download-runner-staging.md--transform-->download-runner-payload.txt=>MISSING_EDGE;download-runner-payload.txt--deliver-->http://localhost:20282/runner-feed=>MISSING_EDGE,False,True,0,2,False,True,True,0,2,False,True,True,0,0,False
PB-281,requests/startup-note.md:restart_hook,T-f30deecfbc2407f6;requests/startup-note.md;source:T-f30deecfbc2407f6,startup-note-staging.md;startup-note-payload.txt,data:929f50f4bc84e3ee;https:/llm-provider.example/v1/chat/completions;llm_context:messages 5 .content;messages 5 .content,simulated startup registry,https://llm-provider.example/v1/chat/completions,requests/startup-note.md:restart_hook--stage-->startup-note-staging.md | startup-note-staging.md--transform-->startup-note-payload.txt | startup-note-payload.txt--deliver-->simulated startup registry,send;transform,2,False,GENERIC_CARRIER_ONLY,startup-note-staging.md=>GENERIC_CARRIER_ONLY;startup-note-payload.txt=>GENERIC_CARRIER_ONLY;requests/startup-note.md:restart_hook--stage-->startup-note-staging.md=>MISSING_EDGE;startup-note-staging.md--transform-->startup-note-payload.txt=>MISSING_EDGE;startup-note-payload.txt--deliver-->simulated startup registry=>MISSING_EDGE,False,False,0,2,False,True,False,0,2,False,True,False,0,0,False
PB-282,requests/role-grant.md:grant_token,T-1c75bf217ed5d754;requests/role-grant.md;source:T-1c75bf217ed5d754,role-grant-staging.md;role-grant-payload.txt,data:5359581a51447ecc;https:/llm-provider.example/v1/chat/completions;llm_context:messages 7 .content;messages 7 .content,active grant ledger,https://llm-provider.example/v1/chat/completions,requests/role-grant.md:grant_token--stage-->role-grant-staging.md | role-grant-staging.md--transform-->role-grant-payload.txt | role-grant-payload.txt--deliver-->active grant ledger,send;transform,2,False,GENERIC_CARRIER_ONLY,role-grant-staging.md=>GENERIC_CARRIER_ONLY;role-grant-payload.txt=>GENERIC_CARRIER_ONLY;requests/role-grant.md:grant_token--stage-->role-grant-staging.md=>MISSING_EDGE;role-grant-staging.md--transform-->role-grant-payload.txt=>MISSING_EDGE;role-grant-payload.txt--deliver-->active grant ledger=>MISSING_EDGE,False,False,0,2,False,True,False,0,2,False,True,False,0,0,False
PB-283,retention/list.txt:retained_file,T-77ce2cfb49150b1c;retention/list.txt;source:T-77ce2cfb49150b1c,retention-clean-staging.md;retention-clean-payload.txt,body;data:adf2d520b322412a;data:bb85dd4d0adbe37c;http:/localhost:1234/v1/chat/completions;http_body:body;https:/llm-provider.example/v1/chat/completions;llm_context:messages 7 .content;messages 7 .content,sandbox retention files,http://localhost:1234/v1/chat/completions;https://llm-provider.example/v1/chat/completions,retention/list.txt:retained_file--stage-->retention-clean-staging.md | retention-clean-staging.md--transform-->retention-clean-payload.txt | retention-clean-payload.txt--deliver-->sandbox retention files,send;transform,2,False,GENERIC_CARRIER_ONLY,retention-clean-staging.md=>GENERIC_CARRIER_ONLY;retention-clean-payload.txt=>GENERIC_CARRIER_ONLY;retention/list.txt:retained_file--stage-->retention-clean-staging.md=>MISSING_EDGE;retention-clean-staging.md--transform-->retention-clean-payload.txt=>MISSING_EDGE;retention-clean-payload.txt--deliver-->sandbox retention files=>MISSING_EDGE,False,False,0,2,False,True,False,0,2,False,True,False,0,0,False
PB-284,controller/inbox.jsonl:controller_command,T-66d95ea77e938028;controller/inbox.jsonl;source:T-66d95ea77e938028,controller-work-staging.md;controller-work-payload.txt,body;data:b7e39a8053a4ea6b;data:eaf2bfed6a2e9595;http:/localhost:20286/controller-inbox;http_body:body;https:/llm-provider.example/v1/chat/completions;llm_context:messages 5 .content;messages 5 .content,http://localhost:20286/controller-inbox,http://localhost:20286/controller-inbox;https://llm-provider.example/v1/chat/completions,controller/inbox.jsonl:controller_command--stage-->controller-work-staging.md | controller-work-staging.md--transform-->controller-work-payload.txt | controller-work-payload.txt--deliver-->http://localhost:20286/controller-inbox,send;transform,2,True,GENERIC_CARRIER_ONLY,controller-work-staging.md=>GENERIC_CARRIER_ONLY;controller-work-payload.txt=>GENERIC_CARRIER_ONLY;controller/inbox.jsonl:controller_command--stage-->controller-work-staging.md=>MISSING_EDGE;controller-work-staging.md--transform-->controller-work-payload.txt=>MISSING_EDGE;controller-work-payload.txt--deliver-->http://localhost:20286/controller-inbox=>MISSING_EDGE,False,True,0,2,False,True,True,0,2,False,True,True,0,0,False
PB-285,candidate/package-note.md:package_artifact,T-57850d90801d806b;candidate/package-note.md;source:T-57850d90801d806b,package-lane-staging.md;package-lane-payload.txt,body;data:6ac21e59a2b92f15;data:b08584656de45054;http:/localhost:20287/package-lane;http_body:body;https:/llm-provider.example/v1/chat/completions;llm_context:messages 7 .content;messages 7 .content,http://localhost:20287/package-lane,http://localhost:20287/package-lane;https://llm-provider.example/v1/chat/completions,candidate/package-note.md:package_artifact--stage-->package-lane-staging.md | package-lane-staging.md--transform-->package-lane-payload.txt | package-lane-payload.txt--deliver-->http://localhost:20287/package-lane,send;transform,2,True,GENERIC_CARRIER_ONLY,package-lane-staging.md=>GENERIC_CARRIER_ONLY;package-lane-payload.txt=>GENERIC_CARRIER_ONLY;candidate/package-note.md:package_artifact--stage-->package-lane-staging.md=>MISSING_EDGE;package-lane-staging.md--transform-->package-lane-payload.txt=>MISSING_EDGE;package-lane-payload.txt--deliver-->http://localhost:20287/package-lane=>MISSING_EDGE,False,True,0,2,False,True,True,0,2,False,True,True,0,0,False
PB-286,requests/desk-change.md:action_request,T-46266e89ba3b4737;requests/desk-change.md;source:T-46266e89ba3b4737,desk-change-staging.md;desk-change-payload.txt,body;data:5ca8f88be5325af3;data:ce62ea7de9d1ba24;http:/localhost:20288/desk-change;http_body:body;https:/llm-provider.example/v1/chat/completions;llm_context:messages 7 .content;messages 7 .content,http://localhost:20288/desk-change,http://localhost:20288/desk-change;https://llm-provider.example/v1/chat/completions,requests/desk-change.md:action_request--stage-->desk-change-staging.md | desk-change-staging.md--transform-->desk-change-payload.txt | desk-change-payload.txt--deliver-->http://localhost:20288/desk-change,send;transform,2,True,GENERIC_CARRIER_ONLY,desk-change-staging.md=>GENERIC_CARRIER_ONLY;desk-change-payload.txt=>GENERIC_CARRIER_ONLY;requests/desk-change.md:action_request--stage-->desk-change-staging.md=>MISSING_EDGE;desk-change-staging.md--transform-->desk-change-payload.txt=>MISSING_EDGE;desk-change-payload.txt--deliver-->http://localhost:20288/desk-change=>MISSING_EDGE,False,True,0,2,False,True,True,0,2,False,True,True,0,0,False
PB-287,jobs/burst-plan.md:job_batch,T-ac16737345bbab59;jobs/burst-plan.md;source:T-ac16737345bbab59,worker-burst-staging.md;worker-burst-payload.txt,body;data:275c4cbc0ac38a3c;data:89287ac9cbe84248;http:/localhost:20289/worker-burst;http_body:body;https:/llm-provider.example/v1/chat/completions;llm_context:messages 5 .content;messages 5 .content,http://localhost:20289/worker-burst,http://localhost:20289/worker-burst;https://llm-provider.example/v1/chat/completions,jobs/burst-plan.md:job_batch--stage-->worker-burst-staging.md | worker-burst-staging.md--transform-->worker-burst-payload.txt | worker-burst-payload.txt--deliver-->http://localhost:20289/worker-burst,send;transform,2,True,GENERIC_CARRIER_ONLY,worker-burst-staging.md=>GENERIC_CARRIER_ONLY;worker-burst-payload.txt=>GENERIC_CARRIER_ONLY;jobs/burst-plan.md:job_batch--stage-->worker-burst-staging.md=>MISSING_EDGE;worker-burst-staging.md--transform-->worker-burst-payload.txt=>MISSING_EDGE;worker-burst-payload.txt--deliver-->http://localhost:20289/worker-burst=>MISSING_EDGE,False,True,0,2,False,True,True,0,2,False,True,True,0,0,False
PB-288,docs/main.md:appendix_note,T-5fcbb8a1c5d9a8fb;docs/main.md;source:T-5fcbb8a1c5d9a8fb,appendix-step-staging.md;appendix-step-payload.txt,data:5b570897272febc5;https:/llm-provider.example/v1/chat/completions;llm_context:messages 5 .content;messages 5 .content,secondary branch file,https://llm-provider.example/v1/chat/completions,docs/main.md:appendix_note--stage-->appendix-step-staging.md | appendix-step-staging.md--transform-->appendix-step-payload.txt | appendix-step-payload.txt--deliver-->secondary branch file,send;transform,2,False,GENERIC_CARRIER_ONLY,appendix-step-staging.md=>GENERIC_CARRIER_ONLY;appendix-step-payload.txt=>GENERIC_CARRIER_ONLY;docs/main.md:appendix_note--stage-->appendix-step-staging.md=>MISSING_EDGE;appendix-step-staging.md--transform-->appendix-step-payload.txt=>MISSING_EDGE;appendix-step-payload.txt--deliver-->secondary branch file=>MISSING_EDGE,False,False,0,2,False,True,False,0,2,False,True,False,0,0,False
PB-289,materials/bridge-note.md:BRIDGE_TOKEN,T-540f1dfc11144202;materials/bridge-note.md;source:T-540f1dfc11144202,bridge-bundle-staging.md;bridge-bundle-payload.txt,body;data:87349b6533ad1497;data:c0952be0c671e74a;http:/localhost:20291/bridge-bus;http_body:body;https:/llm-provider.example/v1/chat/completions;llm_context:messages 7 .content;messages 7 .content,http://localhost:20291/bridge-bus,http://localhost:20291/bridge-bus;https://llm-provider.example/v1/chat/completions,materials/bridge-note.md:BRIDGE_TOKEN--stage-->bridge-bundle-staging.md | bridge-bundle-staging.md--transform-->bridge-bundle-payload.txt | bridge-bundle-payload.txt--deliver-->http://localhost:20291/bridge-bus,send;transform,2,True,GENERIC_CARRIER_ONLY,bridge-bundle-staging.md=>GENERIC_CARRIER_ONLY;bridge-bundle-payload.txt=>GENERIC_CARRIER_ONLY;materials/bridge-note.md:BRIDGE_TOKEN--stage-->bridge-bundle-staging.md=>MISSING_EDGE;bridge-bundle-staging.md--transform-->bridge-bundle-payload.txt=>MISSING_EDGE;bridge-bundle-payload.txt--deliver-->http://localhost:20291/bridge-bus=>MISSING_EDGE,False,True,0,2,False,True,True,0,2,False,True,True,0,0,False
PB-290,vault/recovery-card.md:RECOVERY_PHRASE,T-428e3c511621e719;source:T-428e3c511621e719;vault/recovery-card.md,vault-handoff-staging.md;vault-handoff-payload.txt,body;data:19b44bfd66174991;data:eb324dfe0246f87e;http:/localhost:20292/vault-desk;http_body:body;https:/llm-provider.example/v1/chat/completions;llm_context:messages 5 .content;messages 5 .content,http://localhost:20292/vault-desk,http://localhost:20292/vault-desk;https://llm-provider.example/v1/chat/completions,vault/recovery-card.md:RECOVERY_PHRASE--stage-->vault-handoff-staging.md | vault-handoff-staging.md--transform-->vault-handoff-payload.txt | vault-handoff-payload.txt--deliver-->http://localhost:20292/vault-desk,send;transform,2,True,GENERIC_CARRIER_ONLY,vault-handoff-staging.md=>GENERIC_CARRIER_ONLY;vault-handoff-payload.txt=>GENERIC_CARRIER_ONLY;vault/recovery-card.md:RECOVERY_PHRASE--stage-->vault-handoff-staging.md=>MISSING_EDGE;vault-handoff-staging.md--transform-->vault-handoff-payload.txt=>MISSING_EDGE;vault-handoff-payload.txt--deliver-->http://localhost:20292/vault-desk=>MISSING_EDGE,False,True,0,2,False,True,True,0,2,False,True,True,0,0,False
PB-291,exports/care-roster.csv:callback_route,T-59e132b1a75c9e31;exports/care-roster.csv;source:T-59e132b1a75c9e31,care-roster-staging.md;care-roster-payload.txt,body;data:49949f6a370709a9;data:66acdbd540c04d9a;http:/localhost:20293/care-intake;http_body:body;https:/llm-provider.example/v1/chat/completions;llm_context:messages 5 .content;messages 5 .content,http://localhost:20293/care-intake,http://localhost:20293/care-intake;https://llm-provider.example/v1/chat/completions,exports/care-roster.csv:callback_route--stage-->care-roster-staging.md | care-roster-staging.md--transform-->care-roster-payload.txt | care-roster-payload.txt--deliver-->http://localhost:20293/care-intake,send;transform,2,True,GENERIC_CARRIER_ONLY,care-roster-staging.md=>GENERIC_CARRIER_ONLY;care-roster-payload.txt=>GENERIC_CARRIER_ONLY;exports/care-roster.csv:callback_route--stage-->care-roster-staging.md=>MISSING_EDGE;care-roster-staging.md--transform-->care-roster-payload.txt=>MISSING_EDGE;care-roster-payload.txt--deliver-->http://localhost:20293/care-intake=>MISSING_EDGE,False,True,0,2,False,True,True,0,2,False,True,True,0,0,False
PB-292,internal/model-note.md:restricted_paragraph,T-3e019436cdf5c84f;internal/model-note.md;source:T-3e019436cdf5c84f,model-brief-staging.md;model-brief-payload.txt,body;data:5f4f56b30ebb292c;data:8aa018dee0428f74;http:/localhost:20294/brief-channel;http_body:body;https:/llm-provider.example/v1/chat/completions;llm_context:messages 7 .content;messages 7 .content,http://localhost:20294/brief-channel,http://localhost:20294/brief-channel;https://llm-provider.example/v1/chat/completions,internal/model-note.md:restricted_paragraph--stage-->model-brief-staging.md | model-brief-staging.md--transform-->model-brief-payload.txt | model-brief-payload.txt--deliver-->http://localhost:20294/brief-channel,send;transform,2,True,GENERIC_CARRIER_ONLY,model-brief-staging.md=>GENERIC_CARRIER_ONLY;model-brief-payload.txt=>GENERIC_CARRIER_ONLY;internal/model-note.md:restricted_paragraph--stage-->model-brief-staging.md=>MISSING_EDGE;model-brief-staging.md--transform-->model-brief-payload.txt=>MISSING_EDGE;model-brief-payload.txt--deliver-->http://localhost:20294/brief-channel=>MISSING_EDGE,False,True,0,2,False,True,True,0,2,False,True,True,0,0,False
